row_name	comment	value
Death_Overshot_GunDamage_Scalar		0.080000
Death_Overshot_Duration		15.000000
Death_Bleed_Chance_OnCrit		0.500000
Death_Bleed_Duration		4.000000
Death_Bleed_DamageMultiplier_PerTick		0.020000
Death_Bleed_MaxStacks		20.000000
Death_HuntTheWeak_Duration		10.000000
Death_HuntTheWeak_MaxStacks		3.000000
Death_HuntTheWeak_FireRate		0.020000
Death_HuntTheWeak_MoveSpeed		0.030000
Death_Bloodshot_BonusGunDamage		0.200000
Death_GunsAndNeedles_RepKit_ReduceAmount		0.070000
Death_ShadowFiends_RepKit_Healing_SharePercentage		1.000000
Death_TargetPrescience_CriticalHitChance_Guns		0.030000
Death_VorpalSpirits_GunDamage		0.060000
Death_VorpalSpirits_DamageReduction	Negative Scale. 50% at rank 5, and at 0 Health... so really this is like ~25% before you die.	-0.200000
Death_Physicks_PhaseshroudEffectiveness		0.070000
Death_Physicks_NormalDamage		0.050000
Death_KillLaKill_Overkill_ThresholdScalar	Negative Scale Math (30% at rank 3)	-0.142857
Death_KillLaKill_Overkill_DamageDealt		0.100000
Death_KillLaKill_Overkill_Effectiveness		0.100000
Death_PsionicBane_ActionSkill_DamageTaken		0.012000
Death_PsionicBane_ActionSkill_Duration		8.000000
Death_PsionicBane_Max_Stacks		5.000000
Death_PsionicBane_MinionDamage_Chance		0.250000
Death_Stimpack_MovementSpeed		0.060000
Death_Stimpack_FireRate		0.060000
Death_Stimpack_Duration		10.000000
Death_BloodShot_GunDamage_CurrentHealth		0.100000
Death_BloodShot_Duration		10.000000
Death_InfusedBullets_GunDamage		0.040000
Death_InfusedBullets_Stack_Max		3.000000
Death_InfusedBullets_Stack_Duration		10.000000
Death_Overcast_ActionSkillDamage		0.080000
Death_Overcast_ActionSkillCooldownRate		0.100000
Death_Overcast_Duration		15.000000
Death_Extra_CriticalHit_ProcChance		0.030000
Death_Overspirited_DamageDealt_Multiplier		0.110000
Death_Overspirited_OverKill_Conversion_Multiplier		0.100000
Death_Overspirited_Cooldown		6.000000
Death_Overspirited_Radius		512.000000
Death_PhaseHands_MaxStacks		3.000000
Death_PhaseHands_StackDuration		10.000000
Death_PhaseHands_FireRate		0.025000
Death_CompoundingDisease_StatusEffect_Chance_Scalar		0.030000
Death_CompoundingDisease_StatusEffect_Damage_Scalar		0.030000
Death_CompoundingDisease_MaxStacks		3.000000
Death_CompoundingDisease_StackDuration		10.000000
Death_CriticalSuffering_CriticalHitChance_StatusEffects		0.040000
Death_VolatileEssence_RadiusDamage		0.040000
Death_DrainingAttunement_Lifesteal		0.020000
Death_DrainingAttunement_ReloadSpeed	Negative Scale. 25% at rank 5	-0.066667
Death_GraveSights_CriticalHitDamage		0.030000
Death_GraveSights_GunHandling		0.030000
Death_GraveSights_Stack_Max		3.000000
Death_GraveSights_Stack_Duration		10.000000
Death_PhasePocket_MaxAmmo		0.100000
Death_PhasePocket_GadgetCooldownReduction		0.080000
Death_PhasePocket_WeaponSwitchSpeed	30% at rank 3	-0.142857
Death_GraveSacrifice_DamageDealt		0.015000
Death_GraveSacrifice_DamageTaken		0.030000
Death_GraveSacrifice_Stack_Max		10.000000
Death_GraveSacrifice_Stack_Duration		40.000000
Death_RadioactiveResonance_Hazard_DamageMultiplier		0.010000
Death_RadioactiveResonance_Hazard_Radius		512.000000
Death_RadioactiveResonance_Hazard_Duration		8.000000
Death_RadioactiveResonance_Hazard_ProcChance		0.050000
Death_RadioactiveResonance_Hazard_Cooldown		8.000000
Death_RadiatingAttunement_RadiusDamage		0.060000
Death_RadiatingAttunement_MaximumShieldCapacity		0.080000
Death_RadiatingInfluence_RadiationDamage		0.080000
Death_RadiatingInfluence_RadiationDamage_StatusEffect		0.060000
Death_RefreshingWaters_ShieldRegeneration		0.040000
Death_RefreshingWaters_ShieldRegeneration_Duration		4.000000
Death_SpiritCooling_OrdnanceCooldownRate		0.060000
Death_SpiritCooling_ActionSkillCooldownRate		0.060000
Death_PhaseHarvest_KillSkillEffectiveness		0.060000
Death_VorpalMind_CriticalHitChance_Skill		0.030000
Death_Enlightenment_ActionSkillDamage	This is Skill Damage now, but im not renaming	0.080000
Death_KineticInfluence_KineticDamage		0.070000
Death_KineticInfluence_KineticDamage_StatusEffect		0.040000
Death_GraveVitality_HealthRegeneration		0.001000
Death_GraveVitality_MaximumHealth		0.010000
Death_GraveVitality_Stack_Duration		20.000000
Death_GraveVitality_Stack_Max		10.000000
Death_DrainingEssence_Lifesteal		0.020000
Death_UndeadEye_ProcChance		0.330000
Death_GravePower_AdditionalMaxStacks		1.000000
Death_Extra_Chance		0.010000
Death_BloodIsPower_BonusDamage_From_Lifesteal		1.000000
