row_name	comment	value
PhaseFamiliar_Pet_Cooldown		20.000000
PhaseFamiliar_Pet_LeashDistance		6000.000000
PhaseFamiliar_Pet_LeashDistance_Combat		7500.000000
PhaseFamiliar_Pet_PingDistance		8000.000000
PhaseFamiliar_Pet_LandDistance		1200.000000
PhaseFamiliar_Pet_VerticalDistance		900.000000
PhaseFamiliar_Pet_Health_Multiplier		5.000000
PhaseFamiliar_Pet_Overshield_Multiplier		2.500000
PhaseFamiliar_Pet_HealthRegeneration	Passive	0.010000
PhaseFamiliar_Pet_RestoreHealth_Percentage	On petting, restore this much Health Percentage to Trouble	0.500000
PhaseFamiliar_Badass_Pet_Health_Multiplier		10.000000
PhaseFamiliar_Badass_Pet_Overshield_Multiplier		5.000000
PhaseFamiliar_Badass_Pet_Damage_Multiplier	Scale Multiply (on purpose)	1.500000
PhaseFamiliar_Badass_Explosion_Damage_Multiplier		0.623000
PhaseFamiliar_Badass_Explosion_Damage_Radius		768.000000
PhaseFamiliar_Skill_Cooldown		45.000000
PhaseFamiliar_Skill_Duration		20.000000
PhaseFamiliar_Ranged_Damage_Multiplier		0.123000
PhaseFamiliar_Melee_Damage_Multiplier		0.123000
PhaseFamiliar_Melee_Leap_Damage_Multiplier		0.162000
PhaseFamiliar_Melee_Radius		550.000000
PhaseFamiliar_Melee_WedgeAngle		90.000000
PhaseFamiliar_Melee_Height		300.000000
PhaseFamiliar_ResurectionPenalty		
PhaseFamiliar_Command_BlinkStrike_KillSkill_ReduceCooldown_Percentage		0.200000
PhaseFamiliar_Command_BlinkStrike_Cooldown		25.000000
PhaseFamiliar_Command_BlinkStrike_DamageMultiplier		0.723000
PhaseFamiliar_Command_Blinkstrike_LowHP_Threshold_Percentage		0.500000
PhaseFamiliar_TailWhip_Damage_Height		300.000000
PhaseFamiliar_TailWhip_Damage_Multiplier		0.325000
PhaseFamiliar_TailWhip_Damage_Radius		512.000000
PhaseFamiliar_TailWhip_Cooldown		15.000000
PhaseFamiliar_ArmoredBeast_Overshield_DamageMultiplier		0.800000
PhaseFamiliar_ArmoredBeast_Aura_Radius		1024.000000
PhaseFamiliar_ArmoredBeastt_Aura_DamageMultiplier		0.030000
PhaseFamiliar_ArmoredBeast_Aura_DamageInterval		0.500000
PhaseFamiliar_Outburst_DamageMultiplier		0.800000
PhaseFamiliar_Outburst_DamageRadius		1024.000000
PhaseFamiliar_Outburst_Badass_SacrificedHealth_Percentage		0.330000
PhaseFamiliar_Outburst_Badass_SacrificedHealth_DamageMultiplier		1.000000
PhaseFamiliar_Outburst_KillSkill_ReduceRespawnCooldown_Percentage		0.200000
PhaseFamiliar_Outburst_Siren_HealthRestoration_Percentage		0.750000
PhaseFamiliar_CriticalMode_AutoCriticalHitChance		0.100000
PhaseFamiliar_CriticalMode_Dagger_DamageMultiplier		0.158000
PhaseFamiliar_CriticalMode_Dagger_Speed		6000.000000
PhaseFamiliar_CriticalMode_Dagger_Count	UI only. This is handled in the trick.	5.000000
PhaseFamiliar_CriticalMode_Cooldown		35.000000
PhaseFamiliar_CriticalMode_Dagger_Duration		15.000000
PhaseFamiliar_IllusoryBeast_Illusion_DamageTakenMultiplier	Scale Multiply (on purpose)	3.000000
PhaseFamiliar_IllusoryBeast_Illusion_DamageMultiplier	Scale Multiply (on purpose)	0.500000
PhaseFamiliar_IllusoryBeast_Illusion_Duration		5.000000
PhaseFamiliar_IllusoryBeast_Illusion_Chance		0.150000
PhaseFamiliar_IllusoryBeast_Illusion_Chance_CriticalHit		0.300000
PhaseFamiliar_IllusoryBeast_Illusion_InternalCooldown		3.000000
PhaseFamiliar_IllusoryBeast_Illusion_Max		3.000000
PhaseFamiliar_ApexBeast_MarkedTarget_GunDamageMultiplier		0.500000
PhaseFamiliar_ApexBeast_KillSkill_HealthRegeneration_PerStack	Pre-Add	0.010000
PhaseFamiliar_ApexBeast_KillSkill_DamageDealt_PerStack		0.100000
PhaseFamiliar_ApexBeast_KillSkill_Stack_Max		3.000000
PhaseFamiliar_ApexBeast_KillSkill_Stack_Duration		12.000000
PhaseFamiliar_BeastMode_Cooldown		25.000000
PhaseFamiliar_BeastMode_Duration		10.000000
PhaseFamiliar_BeastMode_TimeScale		0.300000
PhaseFamiliar_BeastMode_KillSkill_DurationRestoration_Seconds		2.000000
PhaseFamiliar_BeastMode_RestoreHealth_Percentage		1.000000
PhaseFamiliar_ChargeMode_DamageMultiplier		0.700000
PhaseFamiliar_ChargeMode_DamageRadius		768.000000
PhaseFamiliar_ChargeMode_Cooldown		45.000000
PhaseFamiliar_ChargeMode_Singularity_MinRadius		128.000000
PhaseFamiliar_ChargeMode_Singularity_MaxRadius		1024.000000
PhaseFamiliar_ChargeMode_Singularity_Duration		10.000000
PhaseFamiliar_KindreadSpirit_BonusDamage		0.300000
PhaseFamiliar_KindreadSpirit_Duration		10.000000
